id,placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,imgUrl,latitude,longitude,query,location,osm_id
136,https://www.google.com/maps/place/St+Peters+Anglican+Church/data=!4m7!3m6!1s0x6d41a470400b6341:0x1a034b908f98eb2b!8m2!3d-40.4503254!4d175.8391294!16s%2Fg%2F1tdgvl5j!19sChIJQWMLQHCkQW0RK-uYj5BLAxo,St Peters Anglican Church,4.2,18,Anglican church,"18 Albert Street, Pahiatua 4910, New Zealand","GRXQ+VM Pahiatua, New Zealand",http://wn.anglican.org.nz/,+64 6 376 7434,https://lh5.googleusercontent.com/p/AF1QipPJoabR6sbr217kse_L4mcnBDFG7dWMQVwEahY=w408-h272-k-no,-40.4503125,175.8391875,"https://www.google.com/maps/search/churches/@-40.2969296,175.8065709,10.5z/data=!4m2!2m1!6e1",,373847445
137,https://www.google.com/maps/place/Anglican+Church+St+Pauls/data=!4m7!3m6!1s0x6d4061289b2e389f:0x4c619aa855ad6f21!8m2!3d-40.4649548!4d175.2286467!16s%2Fg%2F1tfp2n5b!19sChIJnzgumyhhQG0RIW-tVaiaYUw,Anglican Church St Pauls,5,2,Anglican church,"112 Seabury Avenue, Foxton Beach 4815, New Zealand","G6PH+2F Foxton Beach, New Zealand",http://www.anglican.org.nz/,+64 6 363 8457,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=W30VMvTfgeO6F2-ssemu6A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=221.84047&pitch=0&thumbfov=100,-40.4649375,175.2286875,"https://www.google.com/maps/search/churches/@-40.350363,175.6041187,13.67z/data=!4m2!2m1!6e1",,391358839
138,https://www.google.com/maps/place/Anglican+Church+Venerable+Bede/data=!4m7!3m6!1s0x6d40f7db8deffee7:0x93bf1a2679de50e3!8m2!3d-40.548833!4d175.4143381!16s%2Fg%2F11gtc7llgz!19sChIJ5_7vjdv3QG0R41DeeSYav5M,Anglican Church Venerable Bede,4.8,4,Anglican church,"34 Stout Street, Shannon 4821, New Zealand","FC27+FP Shannon, New Zealand",http://wn.anglican.org.nz/,+64 6 363 6846,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=6WG21QyeJ3w_dbf_N45Alg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=233.42992&pitch=0&thumbfov=100,-40.5488125,175.4143125,"https://www.google.com/maps/search/churches/@-40.2969296,175.8065709,10.5z/data=!4m2!2m1!6e1",,1002480916
139,https://www.google.com/maps/place/St+Michael%27s+and+All+Angels+Anglican+Church/data=!4m7!3m6!1s0x6d40a21d6dcf1047:0xdb1b33d7c9f776ac!8m2!3d-40.8635053!4d175.0243842!16s%2Fg%2F11df7hxcb_!19sChIJRxDPbR2iQG0RrHb3ydczG9s,St Michael's and All Angels Anglican Church,5,4,Anglican church,"Rangihiroa Street, Waikanae Beach 5036, New Zealand","42PF+HQ Waikanae Beach, New Zealand",http://www.anglican.co.nz/,+64 4 904 3018,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=4wxmVZ4K08nerxn9Yzhxow&cb_client=search.gws-prod.gps&w=408&h=240&yaw=65.79479&pitch=0&thumbfov=100,-40.8635625,175.0244375,"https://www.google.com/maps/search/churches/@-41.1198759,175.4152324,10.5z/data=!4m2!2m1!6e1",,391358855
140,https://www.google.com/maps/place/St+Luke%27s+Anglican+Church/data=!4m7!3m6!1s0x6d40a2f14e0b0373:0xd41a585471830a67!8m2!3d-40.877737!4d175.0661028!16s%2Fg%2F11b807lqzk!19sChIJcwMLTvGiQG0RZwqDcVRYGtQ,St Luke's Anglican Church,4.8,12,Anglican church,"Elizabeth Street, Waikanae 5036, New Zealand","43C8+WC Waikanae, New Zealand",http://www.anglican.co.nz/,+64 4 904 3018,https://lh5.googleusercontent.com/p/AF1QipPf0BfaM1Q6zeEfiV_cIleSaRPS3GMml4cATqfA=w408-h306-k-no,-40.8776875,175.0660625,"https://www.google.com/maps/search/churches/@-41.1198759,175.4152324,10.5z/data=!4m2!2m1!6e1",,332992815
141,https://www.google.com/maps/place/St+Paul%27s+Anglican+Church/data=!4m7!3m6!1s0x6d40a11aaa2a461f:0xfcc1e428fa9e9522!8m2!3d-40.9009554!4d174.9920161!16s%2Fg%2F11bwf28s6p!19sChIJH0YqqhqhQG0RIpWe-ijkwfw,St Paul's Anglican Church,4.4,17,Anglican church,"1 Langdale Avenue, Paraparaumu 5032, New Zealand","3XXR+JR Paraparaumu, New Zealand",http://www.kapitianglican.org.nz/,+64 4 904 7300,https://lh5.googleusercontent.com/p/AF1QipP-NpKA-8Ysb8qfMuDY_pmq-9XSQwvMgiUs21BG=w426-h240-k-no,-40.9009375,174.9920625,"https://www.google.com/maps/search/churches/@-41.1198759,175.4152324,10.5z/data=!4m2!2m1!6e1",,391855899
142,https://www.google.com/maps/place/St+Andrew%27s+Anglican+Church/data=!4m7!3m6!1s0x6d40a322834171fb:0x3b930ec29f208c81!8m2!3d-40.9018758!4d175.0868685!16s%2Fg%2F1tdhl_y2!19sChIJ-3FBgyKjQG0RgYwgn8IOkzs,St Andrew's Anglican Church,4.4,9,Anglican church,"1/5 Akatarawa Road, Reikorangi 5391, New Zealand","33XP+6P Reikorangi, New Zealand",http://www.anglican.co.nz/,+64 4 904 3018,https://lh5.googleusercontent.com/p/AF1QipM-YZi9tNfYXaMQB3Ze38m_b-EtyyJlF2azHWfz=w426-h240-k-no,-40.9019375,175.0868125,"https://www.google.com/maps/search/churches/@-41.1198759,175.4152324,10.5z/data=!4m2!2m1!6e1",,318499454
143,https://www.google.com/maps/place/St+Marks+Anglican+Church/data=!4m7!3m6!1s0x6d40a0d81085f8ef:0x291d9678d8ea51ea!8m2!3d-40.9198039!4d174.9802875!16s%2Fg%2F11c6r362v5!19sChIJ7_iFENigQG0R6lHq2HiWHSk,St Marks Anglican Church,5,4,Anglican church,"330 Rosetta Road, Raumati Beach, Paraparaumu 5032, New Zealand","3XJJ+34 Paraparaumu, New Zealand",,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=zJpTlmdpJbU3rxFop_ZCeg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=94.37704&pitch=0&thumbfov=100,-40.9198125,174.9803125,"https://www.google.com/maps/search/churches/@-41.1198759,175.4152324,10.5z/data=!4m2!2m1!6e1",,625488418
144,https://www.google.com/maps/place/St+Matthew%27s+Anglican+Church/data=!4m7!3m6!1s0x6d41213620c69757:0x88a2c319ddaa3b4e!8m2!3d-40.9512044!4d175.663885!16s%2Fg%2F1vm7bn6y!19sChIJV5fGIDYhQW0RTjuq3RnDoog,St Matthew's Anglican Church,4.7,14,Anglican church,"37 Church Street, Masterton 5810, New Zealand","2MX7+GH Masterton, New Zealand",,+64 6 370 8589,https://lh5.googleusercontent.com/p/AF1QipP0LgFnRsFUY8n8pLRy7kgI6EGOLomhoXB4P2Su=w408-h320-k-no,-40.9511875,175.6639375,"https://www.google.com/maps/search/churches/@-41.1198759,175.4152324,10.5z/data=!4m2!2m1!6e1",,374055625
145,https://www.google.com/maps/place/Anglican+Church/data=!4m7!3m6!1s0x6d4127315314a75d:0x48c8f6fb10d38228!8m2!3d-40.9622058!4d175.6281545!16s%2Fg%2F1th0n2kh!19sChIJXacUUzEnQW0RKILTEPv2yEg,Anglican Church,,,Anglican church,"185 High Street, Solway, Masterton 5810, New Zealand","2JQH+47 Masterton, New Zealand",https://www.anglican.org.nz/,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=o7LoMZYRlLx186HXRK2kDA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=179.32533&pitch=0&thumbfov=100,-40.9621875,175.6281875,"https://www.google.com/maps/search/churches/@-41.1198759,175.4152324,10.5z/data=!4m2!2m1!6e1",,1054179600
146,"https://www.google.com/maps/place/St.+Peter%E2%80%99s+church,+Paekakariki/data=!4m7!3m6!1s0x6d40a7a7d7d53a77:0x5fe9da059f618595!8m2!3d-40.9883343!4d174.9511746!16s%2Fg%2F11j00nl0q3!19sChIJdzrV16enQG0RlYVhnwXa6V8","St. Peter’s church, Paekakariki",5,2,Anglican church,"19 Beach Road, Paekākāriki 5034, New Zealand","2X62+MF Paekākāriki, New Zealand",,,https://lh5.googleusercontent.com/p/AF1QipMPOwnTEUpox4hzRs4upvrA8ogMmZuxJYqKJj3B=w408-h306-k-no,-40.9883125,174.9511875,"https://www.google.com/maps/search/churches/@-41.1198759,175.4152324,10.5z/data=!4m2!2m1!6e1",,626314878
147,https://www.google.com/maps/place/St.+Mark%27s+Anglican+Church/data=!4m7!3m6!1s0x6d40d9feb94a7afd:0x2caaa9e5b491a4a6!8m2!3d-41.0292134!4d175.524148!16s%2Fg%2F1q6j5t56q!19sChIJ_XpKuf7ZQG0RpqSRtOWpqiw,St. Mark's Anglican Church,4.6,26,Anglican church,"185 High Street South, Carterton 5713, New Zealand","XGCF+8M Carterton, New Zealand",https://stmarkscarterton.org/,+64 6 379 8371,https://lh5.googleusercontent.com/p/AF1QipPnuHvdfwZzXhnE1mz0lcE96s0us9Lh2wyIHqOs=w408-h544-k-no,-41.0291875,175.5241875,"https://www.google.com/maps/search/churches/@-41.1198759,175.4152324,10.5z/data=!4m2!2m1!6e1",,374045214
148,https://www.google.com/maps/place/St+Luke%27s+Anglican+Church/data=!4m7!3m6!1s0x6d40d1c791dd0077:0x9358b616f8e112f6!8m2!3d-41.0826727!4d175.458266!16s%2Fg%2F1tvtbjqr!19sChIJdwDdkcfRQG0R9hLh-Ba2WJM,St Luke's Anglican Church,4.6,13,Anglican church,"135 Main Street, Greytown 5712, New Zealand","WF85+W8 Greytown, New Zealand",http://www.stlukesgreytown.co.nz/,,https://lh5.googleusercontent.com/p/AF1QipNl_VP05AtQpiYtJtgIJ1J2ks_8XEJaGTqdOQi0=w408-h725-k-no,-41.0826875,175.4583125,"https://www.google.com/maps/search/churches/@-41.1198759,175.4152324,10.5z/data=!4m2!2m1!6e1",,374374477
149,"https://www.google.com/maps/place/St+Alban%27s+Church,+Pauatahanui/data=!4m7!3m6!1s0x6d3f55c1ac4456db:0x1be1fc3ac3fcde93!8m2!3d-41.1068284!4d174.9178872!16s%2Fm%2F0k87wd2!19sChIJ21ZErMFVP20Rk978wzr84Rs","St Alban's Church, Pauatahanui",4.7,7,Anglican church,"4 Paekakariki Hill Road, Pāuatahanui 5381, New Zealand","VWV9+75 Pāuatahanui, New Zealand",http://www.pauanglican.org.nz/,+64 4 233 9781,https://lh5.googleusercontent.com/p/AF1QipPdBFkGQk0LvPfGsqWCmw_uPnl3YrCwy2py-mUU=w408-h272-k-no,-41.1068125,174.9179375,"https://www.google.com/maps/search/churches/@-41.1198759,175.4152324,10.5z/data=!4m2!2m1!6e1",,395246237
150,https://www.google.com/maps/place/St+Johns+Anglican+Church+Featherston/data=!4m7!3m6!1s0x6d40cbc4d71f57ed:0x961fbde1867904cb!8m2!3d-41.116482!4d175.3268173!16s%2Fg%2F1v_z4j21!19sChIJ7Vcf18TLQG0RywR5huG9H5Y,St Johns Anglican Church Featherston,5,4,Anglican church,"49 Fox Street, Featherston 5710, New Zealand","V8MG+CP Featherston, New Zealand",https://www.southwairarapaanglican.co.nz/,+64 6 306 9451,https://lh5.googleusercontent.com/p/AF1QipPUJWS6Oje4n11-R03cC2PTjz9s_ZcPOmX8AO9x=w498-h240-k-no,-41.1164375,175.3268125,"https://www.google.com/maps/search/churches/@-41.1198759,175.4152324,10.5z/data=!4m2!2m1!6e1",,307695268
151,https://www.google.com/maps/place/St+Hilda%27s+Anglican+Church/data=!4m7!3m6!1s0x6d40ad936f6c4cfb:0x4bab16c4f7854710!8m2!3d-41.1177569!4d175.0916907!16s%2Fg%2F1tc_fg3c!19sChIJ-0xsb5OtQG0REEeF98QWq0s,St Hilda's Anglican Church,4.3,10,Anglican church,"35 Cruickshank Road, Clouston Park, Upper Hutt 5018, New Zealand","V3JR+VM Upper Hutt, New Zealand",http://sthildasuh.co.nz/,+64 4 526 6014,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=WdzdxckulLQee0nq4Eg0rA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=72.936844&pitch=0&thumbfov=100,-41.1178125,175.0916875,"https://www.google.com/maps/search/churches/@-41.1198759,175.4152324,10.5z/data=!4m2!2m1!6e1",,376023102
152,https://www.google.com/maps/place/Anglican+Church/data=!4m7!3m6!1s0x6d40ac60a0ca53cf:0xf50bb8a10f9e2c11!8m2!3d-41.1304649!4d175.0443784!16s%2Fm%2F0jkzyb6!19sChIJz1PKoGCsQG0RESyeD6G4C_U,Anglican Church,4.4,14,Anglican church,"563 Fergusson Drive, Trentham, Upper Hutt 5018, New Zealand","V29V+RQ Upper Hutt, New Zealand",,+64 4 528 5588,https://lh5.googleusercontent.com/p/AF1QipMxqucZALhMYAQE8Uzkra80IxknKd2ikR7o2vPu=w408-h306-k-no,-41.1304375,175.0444375,"https://www.google.com/maps/search/churches/@-41.1198759,175.4152324,10.5z/data=!4m2!2m1!6e1",,376031730
153,https://www.google.com/maps/place/Anglican+Church+St+Annes/data=!4m7!3m6!1s0x6d3f5368b096dae7:0xb8154dc9254e5935!8m2!3d-41.14149!4d174.8457314!16s%2Fg%2F1tfsn590!19sChIJ59qWsGhTP20RNVlOJclNFbg,Anglican Church St Annes,5,7,Anglican church,"2 Arawhata Street, Rānui, Wellington 5024, New Zealand","VR5W+C7 Wellington, New Zealand",,,https://lh5.googleusercontent.com/p/AF1QipO2IMf8dsbTRQk2i-afOMynsF736wmA6MD1SkeM=w469-h240-k-no,-41.1414375,174.8456875,"https://www.google.com/maps/search/churches/@-41.2099636,174.8917245,12z/data=!4m2!2m1!6e1",,931725179
154,https://www.google.com/maps/place/St.+Mary%27s+Anglican+Church/data=!4m7!3m6!1s0x6d40ab644fac7085:0xa999334be07ad52!8m2!3d-41.1464393!4d175.01605!16s%2Fg%2F11xlksyc0!19sChIJhXCsT2SrQG0RUq0HvjSTmQo,St. Mary's Anglican Church,4.8,8,Anglican church,"13 Terminus Street, Silverstream, Upper Hutt 5019, New Zealand","V238+CC Upper Hutt, New Zealand",http://www.stmaryssilverstream.org/,+64 4 977 1984,https://lh5.googleusercontent.com/p/AF1QipNCsQt9NAMZnCg19F6SXKSDe4C90h4f4QrnJWSU=w426-h240-k-no,-41.1464375,175.0160625,"https://www.google.com/maps/search/churches/@-41.1198759,175.4152324,10.5z/data=!4m2!2m1!6e1",,376185645
155,https://www.google.com/maps/place/St+Christopher%27s+Anglican+Church/data=!4m7!3m6!1s0x6d38acd1c57dd9e9:0xd67589de64aaf5e8!8m2!3d-41.1716658!4d174.8245473!16s%2Fg%2F11xdy8kh5!19sChIJ6dl9xdGsOG0R6PWqZN6JddY,St Christopher's Anglican Church,4.6,22,Anglican church,"Tawa, Wellington 5028, New Zealand","RRHF+8R Wellington, New Zealand",http://www.tac.org.nz/,+64 4 232 8448,https://lh5.googleusercontent.com/p/AF1QipOoblqPex95_lo_dQ0PTMuC05fRuhZ_AiupaU37=w408-h544-k-no,-41.1716875,174.8245625,"https://www.google.com/maps/search/churches/@-41.2099636,174.8917245,12z/data=!4m2!2m1!6e1",,565582346
156,"https://www.google.com/maps/place/Christ+Church,+Taita/data=!4m7!3m6!1s0x6d475547f2b0e77d:0x7b555afe6b2950ff!8m2!3d-41.1821121!4d174.9603519!16s%2Fm%2F0jl1pfd!19sChIJfeew8kdVR20R_1Apa_5aVXs","Christ Church, Taita",4.4,21,Anglican church,"73 Eastern Hutt Road, Taitā, Lower Hutt 5019, New Zealand","RX96+54 Lower Hutt, New Zealand",http://www.christ-church.org.nz/,+64 800 282 482,https://lh5.googleusercontent.com/p/AF1QipPIPnQsB-IvoqND24JxqF_XHYww0jQ2QSwR4bk3=w408-h319-k-no,-41.1820625,174.9603125,"https://www.google.com/maps/search/churches/@-41.1198759,175.4152324,10.5z/data=!4m2!2m1!6e1",,466054042
157,"https://www.google.com/maps/place/All+SAINTS%27+CHURCH,+BELMONT+DOMAIN/data=!4m7!3m6!1s0x6d38aaa23129a413:0xc5130a3ea86a06b4!8m2!3d-41.1877305!4d174.933452!16s%2Fg%2F11d_2jbxsx!19sChIJE6QpMaKqOG0RtAZqqD4KE8U","All SAINTS' CHURCH, BELMONT DOMAIN",5,3,Anglican church,"6 Norfolk Street, Belmont, Lower Hutt 5010, New Zealand","RW6M+W9 Lower Hutt, New Zealand",http://www.stjames.net.nz/,+64 4 569 6737,https://lh5.googleusercontent.com/p/AF1QipNwclpLi4VPRcfSQM_Cd8VEieuftiEI-4xl-07X=w426-h240-k-no,-41.1876875,174.9334375,"https://www.google.com/maps/search/churches/@-41.1198759,175.4152324,10.5z/data=!4m2!2m1!6e1",,982124553
158,https://www.google.com/maps/place/Holy+Trinity+Avalon+Church+%28Anglican%29/data=!4m7!3m6!1s0x6d475566ae90760d:0x748d198c28ba4a7!8m2!3d-41.1943959!4d174.9437289!16s%2Fg%2F1tg_9pcz!19sChIJDXaQrmZVR20Rp6SLwpjRSAc,Holy Trinity Avalon Church (Anglican),4.2,5,Anglican church,"4 Gordon Street, Avalon, Lower Hutt 5011, New Zealand","RW4V+6F Lower Hutt, New Zealand",,+64 4 567 7710,https://lh5.googleusercontent.com/p/AF1QipN0w2YEwX5QhWQ8bnXRNTtajOqJX9lyZtKwCoKa=w408-h306-k-no,-41.1944375,174.9436875,"https://www.google.com/maps/search/churches/@-41.1198759,175.4152324,10.5z/data=!4m2!2m1!6e1",,376319322
159,https://www.google.com/maps/place/Holy+Trinity+Anglican+Church/data=!4m7!3m6!1s0x6d38ad797bf89b9f:0x5e66a87f2a7c4de5!8m2!3d-41.1983051!4d174.7807557!16s%2Fg%2F11b7rtpzlk!19sChIJn5v4e3mtOG0R5U18Kn-oZl4,Holy Trinity Anglican Church,4.7,3,Anglican church,"638 Ohariu Valley Road, Ohariu, Wellington 6037, New Zealand","RQ2J+M8 Wellington, New Zealand",http://johnsonvilleanglicans.wordpress.com/,+64 4 973 1729,https://lh5.googleusercontent.com/p/AF1QipOZJdOQV3EkSbsz9XHDyC5FjPHo_89mZ4W34xA_=w408-h253-k-no,-41.1983125,174.7808125,"https://www.google.com/maps/search/churches/@-41.2099636,174.8917245,12z/data=!4m2!2m1!6e1",,844548436
160,https://www.google.com/maps/place/St+David%27s+Anglican+Church/data=!4m7!3m6!1s0x6d47557a88d32613:0x883c583bf57db78c!8m2!3d-41.2026827!4d174.9497561!16s%2Fg%2F11cnwgl83h!19sChIJEybTiHpVR20RjLd99TtYPIg,St David's Anglican Church,4.6,14,Anglican church,"3 Seddon Street, Naenae, Lower Hutt 5011, New Zealand","QWWX+WW Lower Hutt, New Zealand",http://www.stdavidsnaenae.church/,+64 4 567 3068,https://lh5.googleusercontent.com/p/AF1QipO45zkSNDQyPsi47dEQrwBNPUV55jeIgsh7nyoT=w408-h725-k-no,-41.2026875,174.9498125,"https://www.google.com/maps/search/churches/@-41.1198759,175.4152324,10.5z/data=!4m2!2m1!6e1",,376347028
161,https://www.google.com/maps/place/Churton+Park+Anglican+Church/data=!4m7!3m6!1s0x6d38ada905e1288d:0xe4e7482f48cf527d!8m2!3d-41.2070659!4d174.8078647!16s%2Fg%2F11h52zxdc7!19sChIJjSjhBamtOG0RfVLPSC9I5-Q,Churton Park Anglican Church,,,Anglican church,"Halswater Drive, Churton Park, Wellington 6037, New Zealand","QRV5+54 Wellington, New Zealand",,+64 4 478 4099,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=MvSh--Jmseq2A_GQS1lSrA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=329.7305&pitch=0&thumbfov=100,-41.2070625,174.8078125,"https://www.google.com/maps/search/churches/@-41.2099636,174.8917245,12z/data=!4m2!2m1!6e1",,1011934872
162,https://www.google.com/maps/place/St+James+Anglican+Church/data=!4m7!3m6!1s0x6d38aa548090e839:0xd1fc1208e0da375c!8m2!3d-41.2129493!4d174.9005324!16s%2Fg%2F1tlc87vx!19sChIJOeiQgFSqOG0RXDfa4AgS_NE,St James Anglican Church,4.6,41,Anglican church,"71 Woburn Road, Hutt Central, Lower Hutt 5010, New Zealand","QWP2+R6 Lower Hutt, New Zealand",http://www.stjames.net.nz/,+64 4 569 6737,https://lh5.googleusercontent.com/p/AF1QipPF4tQZNEtqacnb9UEqd0ELoI8rzq4B_B7p_g5A=w424-h240-k-no,-41.2129375,174.9005625,"https://www.google.com/maps/search/churches/@-41.2099636,174.8917245,12z/data=!4m2!2m1!6e1",,167564394
163,https://www.google.com/maps/place/St+John%27s+Anglican+Church/data=!4m7!3m6!1s0x6d38adb6d366d355:0xef65186d83dcb5d7!8m2!3d-41.2193265!4d174.8075996!16s%2Fg%2F11hzvb84t_!19sChIJVdNm07atOG0R17Xcg20YZe8,St John's Anglican Church,4.5,19,Anglican church,"18 Bassett Road, Johnsonville, Wellington 6037, New Zealand","QRJ5+72 Wellington, New Zealand",http://www.johnsonvilleanglicans.org.nz/,+64 4 973 1729,https://lh5.googleusercontent.com/p/AF1QipP9zWGvsGtFpsP5X0qaKPigjcQyHcCh-3RHDo_i=w426-h240-k-no,-41.2193125,174.8075625,"https://www.google.com/maps/search/churches/@-41.2099636,174.8917245,12z/data=!4m2!2m1!6e1",,795858734
164,https://www.google.com/maps/place/St+Andrews+Anglican+Church/data=!4m7!3m6!1s0x6d472d6d0977b173:0x93822f8070597245!8m2!3d-41.2200271!4d175.4556766!16s%2Fg%2F1th0bmrp!19sChIJc7F3CW0tR20RRXJZcIAvgpM,St Andrews Anglican Church,4.3,6,Anglican church,"41 Dublin Street, Martinborough 5711, New Zealand","QFH4+X7 Martinborough, New Zealand",https://www.southwairarapaanglican.co.nz/,+64 6 306 9451,https://lh5.googleusercontent.com/p/AF1QipNCBWY9sYl0WDgkh0NNpB5BkrasHzjxNUVBEhmT=w408-h287-k-no,-41.2200625,175.4556875,"https://www.google.com/maps/search/churches/@-41.1198759,175.4152324,10.5z/data=!4m2!2m1!6e1",,661376596
165,https://www.google.com/maps/place/Anglican+Church/data=!4m7!3m6!1s0x6d38aa4290bfb085:0x40b1cf4ee2d2d8f6!8m2!3d-41.2204534!4d174.9184329!16s%2Fg%2F1tkq_g10!19sChIJhbC_kEKqOG0R9tjS4k7PsUA,Anglican Church,,,Anglican church,"28 Guthrie Street, Waiwhetu, Lower Hutt 5011, New Zealand","QWH9+R9 Lower Hutt, New Zealand",https://www.anglican.org.nz/,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Rpvcm4-BMKG-XzIZKC4Qkw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=240.0779&pitch=0&thumbfov=100,-41.2204375,174.9184375,"https://www.google.com/maps/search/churches/@-41.1198759,175.4152324,10.5z/data=!4m2!2m1!6e1",,376788034
166,https://www.google.com/maps/place/St+Paul%27s+Anglican+Church/data=!4m7!3m6!1s0x6d38aa42952b5f51:0x24e16ee6bd014f51!8m2!3d-41.2205556!4d174.9183333!16s%2Fg%2F1td25myh!19sChIJUV8rlUKqOG0RUU8BveZu4SQ,St Paul's Anglican Church,4.3,11,Anglican church,"76 Waiwhetu Road, Waterloo, Lower Hutt 5010, New Zealand","QWH9+Q8 Lower Hutt, New Zealand",http://www.stpaulslowerhutt.org.nz/,+64 4 566 2002,https://lh5.googleusercontent.com/p/AF1QipOHiZbwB25-OiMHMSadQMRNyoGy1zIGRiGLPcF5=w408-h244-k-no,-41.2205625,174.9183125,"https://www.google.com/maps/search/churches/@-41.1198759,175.4152324,10.5z/data=!4m2!2m1!6e1",,376788034
167,https://www.google.com/maps/place/St+Augustine%27s/data=!4m7!3m6!1s0x6d38abbe51ad017b:0x979d0a8719acc8db!8m2!3d-41.2243675!4d174.8801553!16s%2Fg%2F1tjcpmrt!19sChIJewGtUb6rOG0R28isGYcKnZc,St Augustine's,4.7,14,Anglican church,"12 Britannia Street, Petone, Lower Hutt 5012, New Zealand","QVGJ+73 Lower Hutt, New Zealand",http://wn.anglican.org.nz/,+64 4 568 5309,https://lh5.googleusercontent.com/p/AF1QipP90pd8QpmOERNYTlpV7KAKb2OGCPW_CUUKinXe=w408-h306-k-no,-41.2243125,174.8801875,"https://www.google.com/maps/search/churches/@-41.2099636,174.8917245,12z/data=!4m2!2m1!6e1",,150326072
168,https://www.google.com/maps/place/St+Barnabas/data=!4m7!3m6!1s0x6d38ae0a68f41051:0x54bc307b64fd40c7!8m2!3d-41.2446654!4d174.7912631!16s%2Fg%2F1tfm6vnz!19sChIJURD0aAquOG0Rx0D9ZHswvFQ,St Barnabas,4.6,5,Anglican church,"35 Box Hill, Khandallah, Wellington 6035, New Zealand","QQ4R+4G Wellington, New Zealand",http://www.onslowanglicans.co.nz/,+64 4 970 1121,https://lh5.googleusercontent.com/p/AF1QipMdAE14s3M2cGrdDuSi7hfWZDXxx7vo4JYtF-9N=w408-h365-k-no,-41.2446875,174.7913125,"https://www.google.com/maps/search/churches/@-41.2099636,174.8917245,12z/data=!4m2!2m1!6e1",,397049902
169,https://www.google.com/maps/place/Anglican+Church+All+Saints/data=!4m7!3m6!1s0x6d38ae0291b9c95d:0x43ea0680c1adab96!8m2!3d-41.2508243!4d174.7740974!16s%2Fg%2F1tfhzshg!19sChIJXcm5kQKuOG0RlqutwYAG6kM,Anglican Church All Saints,,,Anglican church,"13 Abbott Street, Ngaio, Wellington 6035, New Zealand","PQXF+MJ Wellington, New Zealand",https://www.anglican.org.nz/,+64 4 479 6936,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Lx-ho49o-F1opYCaJrQQ3w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=310.65234&pitch=0&thumbfov=100,-41.2508125,174.7740625,"https://www.google.com/maps/search/churches/@-41.2099636,174.8917245,12z/data=!4m2!2m1!6e1",,954526681
170,https://www.google.com/maps/place/Anglican+Church/data=!4m7!3m6!1s0x6d47561d52928ef5:0xdbf21fd38b85374c!8m2!3d-41.2602637!4d174.9407081!16s%2Fg%2F1vwlp9vd!19sChIJ9Y6SUh1WR20RTDeFi9Mf8ts,Anglican Church,5,2,Anglican church,"40 Wainuiomata Road, Wainuiomata, Lower Hutt 5014, New Zealand","PWQR+V7 Lower Hutt, New Zealand",https://www.anglican.org.nz/,+64 4 564 8204,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=qJ6XLn0p8SPrFgWvUidYNw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=17.653624&pitch=0&thumbfov=100,-41.2603125,174.9406875,"https://www.google.com/maps/search/churches/@-41.1198759,175.4152324,10.5z/data=!4m2!2m1!6e1",,390356751
171,https://www.google.com/maps/place/St+Luke%27s+Anglican+church/data=!4m7!3m6!1s0x6d38ae1fa3e3f6e3:0x5bf4ed9b1928f680!8m2!3d-41.2613703!4d174.7755967!16s%2Fg%2F11b6j7l56d!19sChIJ4_bjox-uOG0RgPYoGZvt9Fs,St Luke's Anglican church,4.4,10,Anglican church,"34 Pitt Street, Wadestown, Wellington 6012, New Zealand","PQQG+F6 Wellington, New Zealand",http://www.slw.org.nz/,+64 4 473 6472,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=HXfIDE_bhTf0TznEZtf6Vg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=319.4933&pitch=0&thumbfov=100,-41.2613125,174.7755625,"https://www.google.com/maps/search/churches/@-41.2099636,174.8917245,12z/data=!4m2!2m1!6e1",,625227165
